frame,time_seconds,mean_abs_difference,changed_fraction_ge_12
7537,125.6,0.169514,0.0
7538,125.616667,0.049444,0.000139
7539,125.633333,0.050069,0.0
7540,125.65,0.093611,0.0
7541,125.666667,0.576806,0.000417
7542,125.683333,0.056458,0.0
7543,125.7,0.053611,0.0
7544,125.716667,0.423264,0.0
7545,125.733333,0.164306,0.0
7546,125.75,0.007292,0.0
7547,125.766667,0.003889,0.0
7548,125.783333,0.004306,0.0
7549,125.8,0.006111,0.0
7550,125.816667,0.000278,0.0
7551,125.833333,0.000139,0.0
7552,125.85,0.002083,0.0
7553,125.866667,0.002153,0.0
7554,125.883333,0.118542,6.9e-05
7555,125.9,0.4675,0.0
7556,125.916667,0.031319,0.0
7557,125.933333,0.047778,0.0
7558,125.95,0.006319,6.9e-05
7559,125.966667,0.007153,0.000139
7560,125.983333,0.007431,0.0
7561,126.0,0.093125,6.9e-05
7562,126.016667,0.00375,6.9e-05
7563,126.033333,6.9e-05,0.0
7564,126.05,0.004097,0.0
7565,126.066667,0.006944,0.0
7566,126.083333,0.003611,6.9e-05
7567,126.1,0.003333,0.0
7568,126.116667,0.003194,0.0
7569,126.133333,0.004653,0.0
7570,126.15,0.005069,0.000139
7571,126.166667,0.001458,0.0
7572,126.183333,0.0,0.0
7573,126.2,0.000208,0.0
7574,126.216667,0.0,0.0
7575,126.233333,0.0,0.0
7576,126.25,0.0,0.0
7577,126.266667,0.0,0.0
7578,126.283333,0.0,0.0
7579,126.3,0.0,0.0
7580,126.316667,0.0,0.0
7581,126.333333,0.0,0.0
7582,126.35,0.0,0.0
7583,126.366667,0.0,0.0
7584,126.383333,0.0,0.0
7585,126.4,0.0,0.0
7586,126.416667,0.0,0.0
7587,126.433333,0.0,0.0
7588,126.45,0.0,0.0
7589,126.466667,0.0,0.0
7590,126.483333,0.0,0.0
7591,126.5,0.0,0.0
7592,126.516667,0.0,0.0
7593,126.533333,0.0,0.0
7594,126.55,0.0,0.0
7595,126.566667,0.0,0.0
7596,126.583333,0.0,0.0
7597,126.6,0.0,0.0
7598,126.616667,0.0,0.0
7599,126.633333,0.0,0.0
7600,126.65,0.0,0.0
7601,126.666667,0.0,0.0
7602,126.683333,0.0,0.0
7603,126.7,0.0,0.0
7604,126.716667,0.0,0.0
7605,126.733333,0.0,0.0
7606,126.75,0.0,0.0
7607,126.766667,0.002639,0.0
7608,126.783333,0.008611,0.000347
7609,126.8,0.006111,6.9e-05
7610,126.816667,0.006667,0.000139
7611,126.833333,0.000208,0.0
7612,126.85,0.002639,0.0
7613,126.866667,0.000903,0.0
7614,126.883333,0.001181,0.0
7615,126.9,0.001667,0.0
7616,126.916667,0.005347,0.000139
7617,126.933333,0.0025,0.0
7618,126.95,0.0,0.0
7619,126.966667,0.009861,0.000139
7620,126.983333,0.008333,0.000139
7621,127.0,0.020278,0.000347
7622,127.016667,0.011528,0.000417
7623,127.033333,0.0,0.0
7624,127.05,0.0,0.0
7625,127.066667,0.0,0.0
7626,127.083333,0.007083,6.9e-05
7627,127.1,0.000139,0.0
7628,127.116667,0.00375,0.0
7629,127.133333,0.000903,0.0
7630,127.15,0.003125,0.0
7631,127.166667,0.001667,0.0
7632,127.183333,0.000833,0.0
7633,127.2,0.000486,0.0
7634,127.216667,0.000139,0.0
7635,127.233333,0.000347,0.0
7636,127.25,0.0,0.0
7637,127.266667,0.000139,0.0
7638,127.283333,0.005833,6.9e-05
7639,127.3,0.001389,0.0
7640,127.316667,0.000903,0.0
7641,127.333333,0.000278,0.0
7642,127.35,0.000417,0.0
7643,127.366667,0.000556,0.0
7644,127.383333,6.9e-05,0.0
7645,127.4,0.000139,0.0
7646,127.416667,0.000139,0.0
7647,127.433333,0.002083,0.0
7648,127.45,0.0,0.0
7649,127.466667,0.000278,0.0
7650,127.483333,0.000208,0.0
7651,127.5,6.9e-05,0.0
7652,127.516667,57.749722,0.668681
7653,127.533333,33.573681,0.572083
7654,127.55,35.758403,0.628958
7655,127.566667,106.279931,0.955625
7656,127.583333,0.003889,0.0
7657,127.6,87.774514,0.948681
7658,127.616667,43.361458,0.431389
7659,127.633333,64.444653,0.728056
7660,127.65,0.093611,0.0
7661,127.666667,32.456736,0.341736
7662,127.683333,0.066597,0.0
7663,127.7,49.025069,0.479167
7664,127.716667,58.824583,0.51375
7665,127.733333,47.072778,0.694306
7666,127.75,78.875139,0.617083
7667,127.766667,88.231528,0.860139
7668,127.783333,63.772431,0.897083
7669,127.8,73.875903,0.908264
7670,127.816667,75.933819,0.913194
7671,127.833333,69.859306,0.742361
7672,127.85,90.648472,0.814375
7673,127.866667,56.300833,0.506389
7674,127.883333,59.836319,0.507292
7675,127.9,44.670208,0.521875
7676,127.916667,53.432222,0.561042
7677,127.933333,0.112153,0.0
7678,127.95,0.216319,0.0
7679,127.966667,44.379583,0.554444
7680,127.983333,27.896944,0.383333
7681,128.0,22.402431,0.323542
7682,128.016667,12.591528,0.235625
7683,128.033333,8.803889,0.182153
7684,128.05,7.249028,0.179375
7685,128.066667,16.282986,0.239861
7686,128.083333,8.909792,0.189306
7687,128.1,8.889653,0.190139
7688,128.116667,11.148889,0.221181
7689,128.133333,10.244792,0.232292
7690,128.15,14.875694,0.306389
7691,128.166667,11.68875,0.275972
7692,128.183333,14.002778,0.278958
7693,128.2,10.957917,0.252292
7694,128.216667,14.1025,0.24375
7695,128.233333,10.675069,0.247986
7696,128.25,0.122708,6.9e-05
7697,128.266667,11.579931,0.264028
7698,128.283333,0.075556,0.0
7699,128.3,12.239167,0.252847
7700,128.316667,9.324792,0.233611
7701,128.333333,9.758472,0.24375
7702,128.35,8.755139,0.235972
7703,128.366667,10.518333,0.216944
7704,128.383333,5.255625,0.159028
7705,128.4,7.267153,0.214444
7706,128.416667,7.771042,0.212361
7707,128.433333,0.120208,0.0
7708,128.45,8.066181,0.205972
7709,128.466667,4.520486,0.147847
7710,128.483333,6.331111,0.172361
7711,128.5,4.148472,0.134722
7712,128.516667,5.946458,0.173056
7713,128.533333,0.089028,0.0
7714,128.55,6.06875,0.170972
7715,128.566667,0.042431,0.0
7716,128.583333,4.158889,0.135069
7717,128.6,5.398542,0.155764
7718,128.616667,3.354931,0.112639
7719,128.633333,0.045833,0.0
7720,128.65,0.032708,0.0
7721,128.666667,5.804722,0.157639
7722,128.683333,2.485278,0.085278
7723,128.7,1.770556,0.057569
7724,128.716667,2.917917,0.099583
7725,128.733333,0.427569,0.000556
7726,128.75,0.061667,0.0
7727,128.766667,1.567708,0.046042
7728,128.783333,0.04,0.0
7729,128.8,2.127639,0.079306
7730,128.816667,0.868264,0.007986
7731,128.833333,1.192014,0.025764
7732,128.85,1.26125,0.030278
7733,128.866667,1.275764,0.032847
7734,128.883333,3.060347,0.103819
7735,128.9,0.433194,0.000486
7736,128.916667,0.74625,0.00625
7737,128.933333,0.047014,0.0
7738,128.95,1.247014,0.0275
7739,128.966667,0.393681,0.000208
7740,128.983333,0.854722,0.009583
7741,129.0,0.464583,0.000764
7742,129.016667,0.428264,0.000347
7743,129.033333,0.038403,0.0
7744,129.05,0.020556,0.0
7745,129.066667,0.035833,0.0
7746,129.083333,0.008611,0.0
7747,129.1,0.003819,0.0
7748,129.116667,0.002569,0.0
7749,129.133333,0.004861,0.0
7750,129.15,0.004028,6.9e-05
7751,129.166667,0.000625,0.0
7752,129.183333,0.000764,0.0
7753,129.2,0.001181,0.0
7754,129.216667,0.000417,0.0
7755,129.233333,6.9e-05,0.0
7756,129.25,0.001944,0.0
7757,129.266667,0.000694,0.0
7758,129.283333,0.001319,0.0
7759,129.3,0.000139,0.0
7760,129.316667,0.0,0.0
7761,129.333333,0.000347,0.0
7762,129.35,0.007639,0.0
7763,129.366667,0.004861,0.0
7764,129.383333,10.1375,0.1925
7765,129.4,8.413958,0.192708
7766,129.416667,10.190556,0.212083
7767,129.433333,9.348889,0.190417
7768,129.45,9.185694,0.185694
7769,129.466667,7.711181,0.178125
7770,129.483333,9.415139,0.191111
7771,129.5,7.087778,0.162361
7772,129.516667,8.729375,0.179236
7773,129.533333,10.282431,0.179375
7774,129.55,9.437292,0.169375
7775,129.566667,9.949514,0.159931
7776,129.583333,9.681806,0.159722
7777,129.6,8.295903,0.154444
7778,129.616667,10.009306,0.168611
7779,129.633333,0.04375,0.0
7780,129.65,0.07375,0.0
7781,129.666667,0.064375,0.0
7782,129.683333,11.009653,0.175347
7783,129.7,8.813819,0.198889
7784,129.716667,6.286042,0.154861
7785,129.733333,7.451181,0.162569
7786,129.75,0.548819,0.006319
7787,129.766667,9.525903,0.158125
7788,129.783333,4.352014,0.128681
7789,129.8,4.453889,0.117708
7790,129.816667,4.432708,0.111597
7791,129.833333,0.040278,0.0
7792,129.85,0.074167,0.0
7793,129.866667,6.329792,0.129861
7794,129.883333,4.258611,0.085764
7795,129.9,3.279097,0.095694
7796,129.916667,4.11875,0.086736
7797,129.933333,2.753472,0.082569
7798,129.95,0.050278,0.0
7799,129.966667,6.004653,0.139167
7800,129.983333,2.210278,0.067361
7801,130.0,3.641597,0.107292
7802,130.016667,3.589375,0.103472
7803,130.033333,0.018819,0.0
7804,130.05,5.76625,0.123403
7805,130.066667,0.0125,0.0
7806,130.083333,2.316736,0.079097
7807,130.1,2.855833,0.095347
7808,130.116667,1.924097,0.057847
7809,130.133333,2.747708,0.089861
7810,130.15,3.293403,0.095278
7811,130.166667,2.239306,0.073403
7812,130.183333,2.557222,0.086111
7813,130.2,2.618264,0.091944
7814,130.216667,2.612778,0.093125
7815,130.233333,0.030139,0.0
7816,130.25,0.092708,0.0
7817,130.266667,2.879514,0.102431
7818,130.283333,2.919583,0.103056
7819,130.3,2.288056,0.082222
7820,130.316667,2.476875,0.088472
7821,130.333333,2.842083,0.097222
7822,130.35,2.143403,0.075
7823,130.366667,4.521458,0.122639
7824,130.383333,1.662639,0.059722
7825,130.4,2.888681,0.099306
7826,130.416667,1.94625,0.066111
7827,130.433333,0.105556,0.0
7828,130.45,0.044861,0.0
7829,130.466667,3.970903,0.122361
7830,130.483333,2.180069,0.082708
7831,130.5,1.98125,0.063264
7832,130.516667,2.179028,0.082917
7833,130.533333,4.986319,0.145625
7834,130.55,0.078681,0.000208
7835,130.566667,0.035139,0.0
7836,130.583333,0.030625,0.0
7837,130.6,0.95,0.007986
7838,130.616667,2.464722,0.083056
7839,130.633333,0.037153,0.0
7840,130.65,0.011389,0.0
7841,130.666667,3.372708,0.110833
7842,130.683333,3.976111,0.127986
7843,130.7,1.409028,0.035347
7844,130.716667,1.356806,0.029375
7845,130.733333,0.033611,0.0
7846,130.75,3.804583,0.120833
7847,130.766667,0.874583,0.009167
7848,130.783333,1.424375,0.035486
7849,130.8,0.935347,0.007569
7850,130.816667,1.368611,0.028056
7851,130.833333,1.365833,0.027917
7852,130.85,0.504792,0.000208
7853,130.866667,0.949722,0.008333
7854,130.883333,0.982778,0.008264
7855,130.9,0.945417,0.008819
7856,130.916667,0.908542,0.009583
7857,130.933333,0.034861,0.0
7858,130.95,0.049097,0.0
7859,130.966667,1.927014,0.071736
7860,130.983333,18.822292,0.299653
7861,131.0,24.352917,0.359931
7862,131.016667,25.965833,0.42375
7863,131.033333,22.716528,0.443819
7864,131.05,56.801042,0.622153
7865,131.066667,31.220139,0.429167
7866,131.083333,41.956667,0.478125
7867,131.1,30.688056,0.360208
7868,131.116667,23.565903,0.281736
7869,131.133333,36.8575,0.347778
7870,131.15,41.048889,0.402639
7871,131.166667,36.996806,0.388542
7872,131.183333,37.512153,0.379375
7873,131.2,37.727153,0.465069
7874,131.216667,24.252083,0.422569
7875,131.233333,35.592083,0.544167
7876,131.25,33.5025,0.464514
7877,131.266667,46.144583,0.598611
7878,131.283333,32.902431,0.486389
7879,131.3,47.703056,0.734097
7880,131.316667,27.581597,0.452917
7881,131.333333,32.156528,0.505833
7882,131.35,33.172778,0.531736
7883,131.366667,0.149375,0.0
7884,131.383333,29.849236,0.482222
7885,131.4,33.765347,0.545486
7886,131.416667,36.567153,0.571528
7887,131.433333,31.754306,0.509861
7888,131.45,53.009722,0.790556
7889,131.466667,29.320139,0.491111
7890,131.483333,32.106875,0.57375
7891,131.5,29.760556,0.601319
7892,131.516667,25.834653,0.536667
7893,131.533333,27.705972,0.559514
7894,131.55,27.659514,0.578333
7895,131.566667,24.081042,0.537986
7896,131.583333,25.820694,0.552222
7897,131.6,32.214306,0.593542
7898,131.616667,26.586944,0.54125
7899,131.633333,32.827222,0.606528
7900,131.65,21.446944,0.454861
7901,131.666667,29.391319,0.546319
7902,131.683333,17.689236,0.392292
7903,131.7,27.009861,0.500972
7904,131.716667,15.334514,0.3375
7905,131.733333,20.992569,0.415625
7906,131.75,0.078264,0.0
7907,131.766667,20.35875,0.396319
7908,131.783333,19.480486,0.390833
7909,131.8,14.087639,0.295903
7910,131.816667,17.473889,0.338264
7911,131.833333,13.324167,0.26875
7912,131.85,0.056042,0.0
7913,131.866667,24.283958,0.392847
7914,131.883333,8.228333,0.184028
7915,131.9,15.160903,0.286042
7916,131.916667,7.243889,0.151875
7917,131.933333,11.522153,0.223264
7918,131.95,0.070347,0.0
7919,131.966667,15.4275,0.275625
7920,131.983333,4.844931,0.103264
7921,132.0,7.541319,0.145556
7922,132.016667,6.21125,0.117986
7923,132.033333,6.616875,0.11875
7924,132.05,12.1125,0.208125
7925,132.066667,3.565694,0.067778
7926,132.083333,6.634931,0.110903
7927,132.1,3.560139,0.070139
7928,132.116667,5.472986,0.092222
7929,132.133333,2.761458,0.056181
7930,132.15,4.645139,0.090417
7931,132.166667,3.775139,0.079375
7932,132.183333,4.14,0.086528
7933,132.2,4.571944,0.098819
7934,132.216667,2.890903,0.066875
7935,132.233333,4.623819,0.091389
7936,132.25,0.029306,0.0
7937,132.266667,3.243958,0.079444
7938,132.283333,2.935903,0.074792
7939,132.3,3.295069,0.07125
7940,132.316667,3.733056,0.086389
7941,132.333333,2.495903,0.069097
7942,132.35,6.233194,0.120903
7943,132.366667,2.283333,0.046875
7944,132.383333,4.059375,0.094583
7945,132.4,1.639375,0.042569
7946,132.416667,3.638056,0.088194
7947,132.433333,2.080278,0.059722
7948,132.45,28.489653,0.311111
7949,132.466667,17.8375,0.196389
7950,132.483333,25.415833,0.248542
7951,132.5,31.873958,0.265486
7952,132.516667,30.534653,0.291875
7953,132.533333,37.7425,0.329861
7954,132.55,40.759861,0.376111
7955,132.566667,0.176042,0.0
7956,132.583333,36.469792,0.339375
7957,132.6,26.621458,0.314583
7958,132.616667,26.167292,0.271111
7959,132.633333,48.335486,0.414167
7960,132.65,0.084097,0.0
7961,132.666667,29.818889,0.292083
7962,132.683333,23.526875,0.2925
7963,132.7,31.940486,0.384861
7964,132.716667,20.924375,0.360417
7965,132.733333,29.354792,0.417292
7966,132.75,32.354653,0.471667
7967,132.766667,36.250069,0.516389
7968,132.783333,34.845139,0.491458
7969,132.8,23.036181,0.432847
7970,132.816667,23.416597,0.354236
7971,132.833333,23.831667,0.33
7972,132.85,14.578681,0.234444
7973,132.866667,20.443611,0.268889
7974,132.883333,13.077569,0.184792
7975,132.9,13.417639,0.215417
7976,132.916667,6.282083,0.118681
7977,132.933333,7.553542,0.110694
7978,132.95,6.776458,0.106181
7979,132.966667,9.477222,0.172153
7980,132.983333,11.055972,0.215556
7981,133.0,10.437917,0.199722
7982,133.016667,11.15625,0.213125
7983,133.033333,15.665417,0.309444
7984,133.05,10.226875,0.224167
7985,133.066667,16.804583,0.348056
7986,133.083333,11.43875,0.269375
7987,133.1,17.476597,0.382083
7988,133.116667,11.686736,0.277778
7989,133.133333,18.087708,0.416389
7990,133.15,16.826181,0.374167
7991,133.166667,18.149097,0.392569
7992,133.183333,21.147639,0.450486
7993,133.2,18.827431,0.401875
7994,133.216667,19.224583,0.408819
7995,133.233333,20.916597,0.481736
7996,133.25,18.980556,0.425556
7997,133.266667,24.590833,0.445486
7998,133.283333,23.428333,0.427639
7999,133.3,20.873889,0.379375
8000,133.316667,19.963194,0.357639
8001,133.333333,25.130903,0.425972
8002,133.35,13.388819,0.256528
8003,133.366667,22.168889,0.365069
8004,133.383333,12.270347,0.233264
8005,133.4,19.938264,0.329722
8006,133.416667,9.476389,0.187639
8007,133.433333,15.696042,0.269653
8008,133.45,13.110903,0.239583
8009,133.466667,13.094236,0.234375
8010,133.483333,14.853194,0.250764
8011,133.5,11.328125,0.210486
8012,133.516667,12.832431,0.221389
8013,133.533333,15.514167,0.247847
8014,133.55,6.888611,0.155833
8015,133.566667,14.209514,0.233333
8016,133.583333,6.4425,0.139931
8017,133.6,12.166597,0.198056
8018,133.616667,5.511042,0.120278
8019,133.633333,9.488403,0.165972
8020,133.65,7.610347,0.155972
8021,133.666667,7.52375,0.151667
8022,133.683333,8.470347,0.1625
8023,133.7,6.327083,0.14125
8024,133.716667,6.403542,0.143472
8025,133.733333,9.454792,0.188611
8026,133.75,4.177569,0.107292
8027,133.766667,7.994236,0.168125
8028,133.783333,3.999931,0.107917
8029,133.8,7.470972,0.163681
8030,133.816667,3.121181,0.085625
8031,133.833333,5.992431,0.140278
8032,133.85,4.789375,0.120278
8033,133.866667,4.802986,0.117708
8034,133.883333,6.085139,0.154375
8035,133.9,4.211944,0.121181
8036,133.916667,4.516875,0.125556
8037,133.933333,6.758056,0.162153
8038,133.95,2.707847,0.073194
8039,133.966667,5.831181,0.151667
8040,133.983333,3.273681,0.091389
8041,134.0,5.353542,0.140347
8042,134.016667,2.049444,0.039653
8043,134.033333,4.051528,0.110486
8044,134.05,3.238056,0.088056
8045,134.066667,3.918611,0.100903
8046,134.083333,3.214861,0.095764
8047,134.1,3.121875,0.079028
8048,134.116667,3.247778,0.100347
8049,134.133333,3.103125,0.076597
8050,134.15,1.962778,0.047153
8051,134.166667,3.231458,0.080417
8052,134.183333,2.622569,0.075556
8053,134.2,2.612708,0.065208
8054,134.216667,2.538889,0.0675
8055,134.233333,3.311319,0.095347
8056,134.25,1.299167,0.022917
8057,134.266667,3.432361,0.097986
8058,134.283333,1.18625,0.016806
8059,134.3,2.443056,0.058403
8060,134.316667,1.118472,0.006597
8061,134.333333,1.559375,0.026181
8062,134.35,0.809653,0.005833
8063,134.366667,0.235069,0.0
8064,134.383333,1.528056,0.022708
8065,134.4,1.584722,0.032708
8066,134.416667,0.988958,0.006944
8067,134.433333,0.953264,0.006597
8068,134.45,6.589583,0.175417
8069,134.466667,4.074722,0.126806
8070,134.483333,2.292708,0.072917
8071,134.5,3.615972,0.106736
8072,134.516667,1.950417,0.055
8073,134.533333,5.850764,0.156042
8074,134.55,5.636389,0.146111
8075,134.566667,0.112917,0.0
8076,134.583333,5.656181,0.153472
8077,134.6,0.073125,0.0
8078,134.616667,3.383611,0.101667
8079,134.633333,4.067431,0.117639
8080,134.65,3.654653,0.110764
8081,134.666667,2.122778,0.066181
8082,134.683333,3.325764,0.096667
8083,134.7,1.392292,0.028681
8084,134.716667,2.545069,0.072917
8085,134.733333,2.205764,0.073542
8086,134.75,0.842847,0.004931
8087,134.766667,1.364514,0.020556
8088,134.783333,1.894375,0.057361
8089,134.8,1.220972,0.019514
8090,134.816667,0.908125,0.004514
8091,134.833333,1.902639,0.056667
8092,134.85,0.559236,0.0
8093,134.866667,1.312847,0.019236
8094,134.883333,0.486181,6.9e-05
8095,134.9,0.938889,0.004861
8096,134.916667,0.577153,0.000764
8097,134.933333,0.549375,0.00125
8098,134.95,0.552083,0.000833
8099,134.966667,0.853125,0.006389
8100,134.983333,0.531528,6.9e-05
8101,135.0,0.287014,0.0
8102,135.016667,0.500764,0.000139
8103,135.033333,0.481667,0.000139
8104,135.05,0.553472,0.000417
8105,135.066667,0.454167,0.000208
8106,135.083333,0.144167,0.0
8107,135.1,0.131389,0.0
8108,135.116667,0.567292,0.000556
8109,135.133333,0.097292,0.0
8110,135.15,0.414722,0.000556
8111,135.166667,0.060417,0.0
8112,135.183333,0.073333,0.0
8113,135.2,0.100694,6.9e-05
8114,135.216667,0.461875,0.000833
8115,135.233333,0.068333,0.0
8116,135.25,0.136944,0.0
8117,135.266667,0.069792,0.0
8118,135.283333,0.105139,0.0
8119,135.3,0.436319,0.0
8120,135.316667,0.166389,0.0
8121,135.333333,0.032292,6.9e-05
8122,135.35,0.041458,0.0
8123,135.366667,0.042292,6.9e-05
8124,135.383333,0.044306,0.000139
8125,135.4,0.022708,0.000208
8126,135.416667,0.005903,0.000139
8127,135.433333,0.000486,0.0
8128,135.45,0.001181,0.0
8129,135.466667,0.019375,0.000139
8130,135.483333,0.075139,0.0
8131,135.5,0.155764,0.0
8132,135.516667,0.503542,0.0
8133,135.533333,0.033542,0.0
8134,135.55,0.088958,0.0
8135,135.566667,0.040486,0.0
8136,135.583333,0.125139,0.0
8137,135.6,0.013958,0.000139
8138,135.616667,0.016528,6.9e-05
8139,135.633333,0.000764,0.0
8140,135.65,0.003681,0.0
8141,135.666667,0.001875,0.0
8142,135.683333,0.002222,0.0
8143,135.7,0.011458,0.000278
8144,135.716667,0.010069,0.000347
8145,135.733333,0.007014,0.000208
8146,135.75,0.008611,0.000139
8147,135.766667,0.007778,0.000139
8148,135.783333,0.007222,0.000208
8149,135.8,0.007708,0.000208
8150,135.816667,0.003542,0.000139
8151,135.833333,0.0,0.0
8152,135.85,0.002361,0.0
8153,135.866667,0.001389,0.0
8154,135.883333,0.002083,0.0
8155,135.9,0.007778,0.000208
8156,135.916667,0.002986,6.9e-05
8157,135.933333,0.00125,0.0
8158,135.95,0.002708,0.0
8159,135.966667,0.010417,0.000208
8160,135.983333,0.008125,0.000208
8161,136.0,0.178681,0.000139
8162,136.016667,0.002569,0.0
8163,136.033333,0.005069,0.000139
8164,136.05,0.001597,0.0
8165,136.066667,0.001667,0.0
8166,136.083333,0.000278,0.0
8167,136.1,0.001042,0.0
8168,136.116667,0.003125,6.9e-05
8169,136.133333,0.007708,0.000208
8170,136.15,0.002083,6.9e-05
8171,136.166667,0.003056,0.0
8172,136.183333,0.000764,0.0
8173,136.2,0.000556,0.0
8174,136.216667,0.000625,0.0
8175,136.233333,0.000556,0.0
8176,136.25,6.9e-05,0.0
8177,136.266667,0.000417,0.0
8178,136.283333,0.000417,0.0
8179,136.3,0.0025,0.0
8180,136.316667,0.000347,0.0
8181,136.333333,0.001806,0.0
8182,136.35,0.002292,0.0
8183,136.366667,0.003125,0.0
8184,136.383333,0.006458,0.000139
8185,136.4,0.004722,0.000208
8186,136.416667,0.000903,0.0
8187,136.433333,0.000139,0.0
8188,136.45,6.9e-05,0.0
8189,136.466667,0.0,0.0
8190,136.483333,0.000139,0.0
8191,136.5,0.000208,0.0
8192,136.516667,0.000764,0.0
8193,136.533333,0.0,0.0
8194,136.55,0.002569,6.9e-05
8195,136.566667,6.9e-05,0.0
